"","id","amount_tsh","installer","longitude","latitude","basin","region","ward","population","public_meeting","scheme_management","permit","construction_year","extraction_type","management","payment_type","water_quality","quantity","source","waterpoint_type","status_group","year_recorded"
"226",1154,0,1398,34.87584091,-4.66684309,1,19,378,1,2,9,2,1980,8,8,7,7,3,4,2,3,"2013"
"227",1157,0,434,31.3771372,-7.79493653,3,16,717,1,1,9,1,1975,4,8,3,7,2,7,2,3,"2011"
"228",1169,200,434,37.86960075,-6.88994448,9,12,729,350,2,9,2,1996,16,8,2,5,3,8,5,3,"2011"
"229",1190,0,401,37.61094106,-3.14455387,6,7,568,1,2,1,2,1977,4,1,3,7,2,9,2,3,"2013"
"230",1197,50,421,36.96247056,-10.79549523,8,17,1555,1,1,6,1,2009,7,5,6,7,2,1,3,3,"2013"
"231",1202,0,509,39.83757646,-10.80689963,8,13,1211,1,2,11,2,1982,15,8,3,7,1,4,3,3,"2013"
"232",1204,0,434,37.91717958,-7.23974578,9,12,1449,1,2,9,2,1995,10,8,3,5,3,8,7,3,"2011"
"233",1205,0,434,31.16210444,-5.15977615,4,6,1633,500,2,9,2,2007,10,8,7,5,2,8,7,3,"2013"
"234",1212,100,434,35.86115154,-10.27715628,2,17,767,250,2,13,1,1997,10,12,6,7,2,8,7,3,"2013"
"235",1218,0,1808,33.85015483,-1.6975682,5,10,105,450,1,5,1,2008,4,4,7,7,4,6,2,3,"2012"
"236",1222,100,434,35.29577027,-9.38602472,7,4,300,75,2,9,2,1974,4,8,6,7,1,9,2,3,"2011"
"237",1224,0,1598,36.79966745,-3.35126681,6,1,1783,160,2,9,2,1977,4,8,7,7,3,9,2,3,"2013"
"238",1225,0,434,31.83235453,-8.17641723,3,16,1854,500,2,9,1,1991,4,8,3,7,1,9,2,3,"2011"
"239",1231,0,401,37.64680646,-3.2654559,6,7,1189,1,2,1,2,1980,4,1,2,7,3,9,2,3,"2013"
"240",1232,0,434,31.26311215,-7.59376834,3,16,146,1,1,9,1,2007,5,8,3,8,2,4,5,3,"2011"
"241",1235,0,1398,34.85581967,-4.77253523,1,19,713,1,2,9,2,1980,10,8,7,8,1,8,7,3,"2013"
"242",1240,0,434,34.01110019,-1.90493076,5,10,1719,250,2,13,1,1990,10,12,7,7,2,8,7,3,"2012"
"243",1246,0,526,39.02539171,-10.86560823,8,13,1169,1,2,9,2,1985,10,8,7,7,1,8,7,3,"2013"
"244",1249,0,1598,37.28725678,-7.16249333,9,12,221,120,2,9,2,1982,10,8,3,7,2,8,7,3,"2011"
"245",1261,0,1398,36.10893504,-3.5535587,1,1,1026,1,2,12,2,2000,4,11,3,7,4,6,2,3,"2013"
"246",1269,0,434,39.1594614,-7.35566357,7,15,975,300,2,9,1,2004,9,8,3,7,1,8,5,3,"2011"
"247",1275,0,434,38.08787837,-4.94787638,6,21,1256,600,2,9,1,2007,1,8,3,5,2,8,5,3,"2011"
"248",1287,0,1692,35.02169273,-9.27428966,7,4,628,502,2,12,2,2009,13,11,4,7,1,2,5,3,"2011"
"249",1288,300,844,37.03268998,-6.04078736,9,12,145,120,2,9,2,1997,10,8,4,5,2,8,7,3,"2011"
"250",1306,0,500,38.56025149,-11.22574399,8,13,1572,96,2,9,2,1976,10,8,3,5,1,8,7,3,"2013"
"251",1307,0,2130,38.98636707,-8.31273182,7,15,1171,1,2,9,2,1999,4,8,3,7,2,9,7,3,"2011"
"252",1309,0,434,31.17389535,-6.37900639,3,16,1666,54,1,10,2,1972,4,9,3,7,2,9,2,3,"2011"
"253",1314,500,2027,34.66712981,-8.83213117,7,4,2074,58,2,12,2,1987,4,11,2,7,1,7,2,3,"2011"
"254",1321,5,434,37.26148571,-3.26087016,6,7,620,1,2,11,2,2007,4,10,6,7,2,7,7,3,"2013"
"255",1322,0,434,29.89845219,-4.84914007,4,6,1116,145,1,13,2,1984,4,8,7,7,2,7,3,3,"2013"
"256",1328,20,683,34.83935767,-5.73648876,1,19,1066,2000,2,9,1,2002,15,8,6,7,2,4,3,3,"2013"
"257",1331,50,434,39.12900919,-7.55002607,7,15,96,1,2,9,2,2005,4,8,6,7,3,9,3,3,"2011"
"258",1333,1500,571,37.89909826,-4.37017226,6,7,1934,120,2,10,2,1978,4,8,1,7,3,9,2,3,"2013"
"259",1338,0,669,33.87800488,-1.72580001,5,10,105,250,1,9,2,1996,9,8,7,7,2,8,5,3,"2012"
"260",1340,0,434,31.66756567,-8.65315915,3,16,1511,450,2,9,2,1972,4,8,3,7,2,9,2,3,"2011"
"261",1346,0,434,31.0554624,-5.13350795,4,6,1633,1250,2,9,2,1974,10,8,7,7,2,8,7,3,"2013"
"262",1352,500,1338,31.53422331,-7.9087847,4,16,1668,500,2,9,2,1991,5,8,2,7,1,4,5,3,"2013"
"263",1356,0,434,33.5517118,-2.16404349,5,10,1597,300,1,13,2,1997,10,12,7,7,2,8,7,3,"2013"
"264",1357,0,1722,36.67516475,-8.13249391,7,12,308,400,2,3,2,2003,10,8,3,7,3,8,5,3,"2011"
"265",1360,1500,557,37.38393786,-6.67960136,9,12,156,260,2,9,2,1981,15,12,2,7,3,4,2,3,"2011"
"266",1369,50,622,38.26693534,-5.5181011,6,21,823,200,2,9,2,1986,15,8,6,7,3,7,2,3,"2011"
"267",1375,0,1302,39.26026149,-10.76591144,8,13,1176,1,2,9,1,2012,15,8,5,7,2,4,3,3,"2013"
"268",1380,0,1404,29.81390201,-4.46568672,4,6,1419,390,2,10,1,2006,10,8,3,7,2,9,7,3,"2013"
"269",1381,0,647,34.07581048,-1.3183714,5,10,642,250,2,3,1,1992,10,8,7,7,2,8,7,3,"2012"
"270",1385,0,401,37.58316276,-3.02025186,1,7,1567,1,2,1,2,2009,4,1,2,7,3,9,2,3,"2013"
"271",1394,0,1824,30.39729588,-5.58315573,4,16,1244,70,2,10,2,1985,10,9,3,7,2,2,5,3,"2013"
"272",1404,0,434,31.14556891,-7.70773019,3,16,412,1,1,9,1,1985,5,8,7,8,2,4,5,3,"2011"
"273",1408,0,1338,29.68066628,-4.88283669,4,6,54,0,1,9,2,1973,10,8,3,7,1,3,3,3,"2013"
"274",1417,0,526,38.61832564,-10.79364951,8,13,1537,1,2,9,2,1980,10,8,7,7,1,8,7,3,"2013"
"275",1430,0,288,34.02242135,-9.35422949,2,4,716,0,2,12,1,1990,4,11,3,8,1,9,2,3,"2011"
"276",1434,0,1519,39.20720155,-7.68363885,7,15,994,1,2,9,2,1999,10,8,3,7,2,8,7,3,"2011"
"277",1438,0,500,38.58682907,-11.22368229,8,13,1018,143,2,9,2,1976,10,8,3,7,1,8,7,3,"2013"
"278",1444,0,434,31.03735221,-7.51006796,4,16,1540,220,2,9,1,1993,9,8,3,7,3,8,5,3,"2011"
"279",1445,20,558,34.85654108,-5.74091992,1,19,1066,1000,2,9,2,2008,8,8,6,5,3,4,3,3,"2013"
"280",1449,0,1398,34.7535863,-5.00059878,1,19,1788,1,2,9,2,2010,15,8,7,8,5,4,2,3,"2013"
"281",1451,0,2108,35.27478103,-3.98529404,1,9,19,1,2,9,2,2009,10,8,3,7,2,4,7,3,"2013"
"282",1454,0,434,38.85495116,-5.09932675,6,21,1769,900,2,9,1,1999,4,8,3,7,4,9,2,3,"2011"
"283",1456,30,434,36.57062534,-3.31207816,6,1,1443,100,2,9,2,1970,4,8,6,7,2,9,7,3,"2013"
"284",1459,0,434,35.73489515,-7.79694188,7,4,991,1,2,9,2,2008,4,8,3,7,1,9,2,3,"2011"
"285",1460,0,505,39.05994214,-10.35580647,8,8,1038,530,2,9,2,1980,10,8,3,5,3,8,7,3,"2013"
"286",1469,0,1398,34.52001165,-4.75918879,1,19,1877,1,2,9,2,1990,10,8,7,8,1,8,7,3,"2013"
"287",1476,100,434,39.56889345,-9.34012286,8,8,860,600,2,13,2,2010,15,12,6,7,5,4,3,3,"2013"
"288",1489,0,1398,35.96088678,-2.99408026,1,1,236,1,1,9,2,1990,4,8,3,7,2,9,7,3,"2013"
"289",1498,0,434,35.34569539,-10.65339559,8,17,865,1000,2,9,2,2007,5,8,4,7,1,8,5,3,"2013"
"290",1500,0,232,34.19402588,-4.47962812,1,19,1404,156,2,5,2,1999,9,4,3,7,1,6,5,3,"2013"
"291",1502,50,571,36.46425126,-5.67182631,9,9,1924,1,2,11,2,2005,15,8,3,7,3,4,3,3,"2013"
"292",1503,0,1398,34.76873755,-5.13281807,1,19,358,250,2,9,1,1960,18,8,7,8,1,4,2,3,"2013"
"293",1513,50,747,39.58325849,-9.7256608,8,8,1178,235,1,9,1,2000,15,8,6,7,2,4,3,3,"2013"
"294",1517,0,526,38.6221564,-10.79190489,8,13,1537,1,2,9,2,1980,10,8,7,7,1,8,7,3,"2013"
"295",1525,100,571,36.53325127,-5.67816765,9,9,1924,450,2,11,2,2006,15,8,6,5,3,4,3,3,"2013"
"296",1532,0,1398,34.76249729,-5.00314691,1,19,1788,1,2,9,2,2010,15,8,7,8,5,4,2,3,"2013"
"297",1534,0,434,32.09569724,-8.99032099,3,16,1047,340,2,9,1,1984,5,8,3,7,2,4,5,3,"2011"
"298",1537,20,903,38.91646374,-10.47230493,8,8,891,430,2,9,2,2006,6,8,6,7,2,4,5,3,"2013"
"299",1548,0,673,34.51150687,-9.29905246,2,4,325,50,2,9,2,1998,4,8,4,7,2,9,2,3,"2011"
"300",1549,0,434,35.47416378,-7.38411148,7,4,447,1,1,9,2,2002,4,8,3,7,1,9,2,3,"2011"
"301",1550,0,1551,38.97839332,-5.41424455,6,21,1772,1,1,6,1,2009,10,5,3,7,3,8,7,3,"2011"
"302",1552,0,918,37.45878455,-6.30471999,9,12,1448,1,1,6,2,2004,10,5,3,8,2,5,7,3,"2011"
"303",1567,250,1403,29.90223103,-4.54196039,4,6,465,540,2,10,2,1999,4,10,2,7,2,7,3,3,"2013"
"304",1578,0,434,30.85210948,-3.27680032,4,6,1811,350,2,9,1,2004,9,8,7,1,2,8,5,3,"2013"
"305",1583,0,647,33.96334398,-1.36910002,5,10,833,89,1,9,1,2000,15,8,3,7,2,3,2,3,"2012"
"306",1586,1000,434,31.43415971,-7.68086976,3,16,146,1,2,9,1,2009,5,8,1,7,2,4,5,3,"2011"
"307",1587,0,859,37.65694517,-3.26446851,6,7,1189,1,2,1,2,2008,4,1,2,7,3,9,2,3,"2013"
"308",1588,0,83,39.01627878,-7.37451718,9,15,1257,200,2,9,1,2005,5,8,3,8,1,8,5,3,"2011"
"309",1592,0,401,37.6737756,-3.22300783,6,7,588,1,2,1,2,1980,4,1,2,7,3,9,2,3,"2013"
"310",1605,0,727,36.62644435,-8.40947377,7,12,927,300,2,3,2,1998,9,5,3,7,4,8,5,3,"2011"
"311",1608,0,213,38.50859587,-9.78479839,8,8,1238,350,2,9,2,1978,8,8,7,5,1,4,3,3,"2013"
"312",1618,0,571,34.00990394,-1.73504122,5,10,1433,60,1,5,1,1975,4,4,7,7,2,3,3,3,"2012"
"313",1622,0,512,39.50253304,-10.84894551,8,13,1566,1,2,11,2,1982,15,8,3,7,3,4,3,3,"2013"
"314",1627,0,1005,36.87463953,-7.49018599,7,12,1220,250,2,9,2,2009,16,8,3,7,1,8,5,3,"2011"
"315",1630,500,1269,29.6168718,-4.90401535,4,6,13,2530,2,9,2,2008,10,8,2,7,1,8,7,3,"2013"
"316",1631,2000,1667,34.1954324,-4.7207854,1,19,2022,305,2,9,2,2005,1,8,2,7,1,4,5,3,"2013"
"317",1637,0,502,40.13152133,-10.35366218,8,13,1991,105,2,9,1,1984,10,8,3,1,3,8,7,3,"2013"
"318",1638,2000,1337,31.30124407,-7.83638856,3,16,570,1,2,9,1,1983,5,8,1,7,2,4,5,3,"2011"
"319",1646,0,434,35.47338247,-11.18285713,8,17,1420,0,2,9,2,1989,10,8,4,7,1,8,7,3,"2013"
"320",1647,0,649,34.67796454,-2.13749481,5,10,1577,100,2,13,2,1997,8,12,3,5,3,4,3,3,"2013"
"321",1650,0,1150,33.82893299,-1.96682375,5,10,473,250,2,12,2,1972,4,8,7,7,1,3,3,3,"2012"
"322",1665,0,919,39.30805587,-7.09105077,9,15,2061,266,2,9,1,2004,9,8,3,7,2,8,5,3,"2011"
"323",1667,0,1153,35.91775434,-3.70443208,1,9,1645,206,2,9,2,1986,4,8,3,7,3,7,2,3,"2013"
"324",1669,0,434,31.26551487,-7.58389358,3,16,146,1,1,9,1,1986,4,8,3,8,2,7,2,3,"2011"
"325",1672,0,683,34.05021753,-5.97241792,1,19,1196,260,2,3,1,1989,10,8,3,7,3,8,7,3,"2013"
"326",1675,0,83,34.33148683,-2.0098216,5,10,428,600,1,3,2,2009,1,7,3,5,3,4,5,3,"2013"
"327",1682,20,767,35.51678138,-4.30267025,1,9,1089,211,2,9,2,2003,15,8,6,7,2,6,2,3,"2013"
"328",1692,0,389,35.79253832,-8.79428147,7,12,1298,150,2,9,2,2002,4,8,3,7,3,7,2,3,"2011"
"329",1695,500,434,35.94789611,-10.52943954,7,17,1373,250,2,13,1,1999,16,12,2,7,3,8,5,3,"2013"
"330",1698,0,434,37.50351793,-5.81694624,9,12,605,1,2,9,2,1996,10,8,3,1,3,8,7,3,"2011"
"331",1703,0,1169,36.05229518,-10.97772499,8,17,857,300,2,3,1,2011,10,7,7,8,5,4,7,3,"2013"
"332",1706,0,944,38.93746589,-10.68376809,8,13,1344,1,2,9,2,1984,4,8,3,7,1,9,3,3,"2013"
"333",1710,0,434,32.93478079,-1.97612723,5,14,1551,250,2,3,2,2011,10,8,3,7,3,4,7,3,"2011"
"334",1716,0,434,35.80010206,-8.84716907,7,12,1298,200,2,3,2,1997,16,8,3,7,3,8,5,3,"2011"
"335",1723,0,434,36.82880298,-3.52478741,6,1,136,300,2,9,2,1970,4,8,3,7,2,9,2,3,"2013"
"336",1725,0,1824,30.87434965,-3.27456413,4,6,1811,350,2,9,1,2006,1,8,7,7,2,4,5,3,"2013"
"337",1726,0,1667,34.7894571,-4.23510851,1,19,1484,297,2,9,2,2001,1,8,3,7,1,4,5,3,"2013"
"338",1729,0,2072,38.23591172,-5.90663103,9,21,1260,100,2,9,1,1970,15,8,3,7,2,4,3,3,"2011"
"339",1734,0,601,37.56764002,-6.22811439,9,12,1940,60,2,9,2,1999,9,8,3,7,2,8,5,3,"2011"
"340",1740,0,647,34.37124533,-1.86373866,5,10,1705,2800,2,13,2,1997,9,12,3,7,3,8,5,3,"2013"
"341",1747,0,526,39.04538875,-10.84385146,8,13,1169,1,2,9,2,1985,10,8,7,7,1,8,7,3,"2013"
"342",1748,0,564,36.26649169,-7.63106554,7,4,996,30,2,9,2,1984,4,8,3,7,1,7,2,3,"2011"
"343",1760,0,944,38.6752448,-10.51774318,8,13,911,1,2,9,2,1991,9,8,7,7,1,6,7,3,"2013"
"344",1765,0,1398,36.67596786,-3.4037678,6,1,1917,1,2,11,2,2010,10,10,3,7,2,4,7,3,"2013"
"345",1772,0,918,37.44267475,-6.2998451,9,12,1448,1,1,9,2,2009,15,8,7,7,1,4,2,3,"2011"
"346",1773,0,434,37.69572831,-6.06339862,9,12,529,1,2,9,2,1998,10,8,3,7,4,8,7,3,"2011"
"347",1774,0,434,37.98697541,-7.22449237,9,12,1871,250,2,9,2,1997,16,8,3,7,3,8,5,3,"2011"
"348",1776,0,434,33.02021552,-1.87251316,5,14,143,450,2,11,2,1972,10,8,3,7,3,3,3,3,"2011"
"349",1799,50,2,39.19021422,-6.73692591,9,2,259,216,2,9,1,1970,15,8,6,7,1,7,2,3,"2013"
"350",1801,0,434,33.4697132,-2.15142021,5,10,1597,450,1,13,1,1997,10,12,7,5,3,8,7,3,"2013"
"351",1803,200,434,36.71808859,-3.35896056,6,1,1918,150,2,9,2,2005,4,8,2,7,3,9,2,3,"2013"
"352",1816,0,291,37.02279009,-3.31022539,6,1,701,120,2,9,2,1963,4,8,7,7,3,9,2,3,"2013"
"353",1821,0,669,34.01802786,-1.62067757,5,10,141,250,2,9,2,1991,9,8,3,7,2,8,5,3,"2012"
"354",1833,0,844,36.86812531,-6.13916327,9,12,914,120,2,9,2,2005,10,8,3,7,2,8,2,3,"2011"
"355",1835,0,1598,37.57663448,-6.12050199,9,12,1206,70,2,9,2,1982,4,8,3,7,2,7,2,3,"2011"
"356",1838,500,2098,37.08619226,-6.78849483,9,12,156,100,2,9,2,2003,15,8,4,7,3,4,2,3,"2011"
"357",1842,0,401,37.60938704,-3.1502472,6,7,568,1,2,1,2,1974,4,1,3,7,3,9,2,3,"2013"
"358",1850,0,407,38.5717266,-10.08201353,8,8,1585,495,2,9,1,1993,10,8,3,8,1,8,5,3,"2013"
"359",1852,100,1927,37.44820974,-11.13833682,8,17,1542,1,2,9,1,1998,10,8,6,7,3,4,5,3,"2013"
"360",1853,0,1398,34.85073843,-5.16146079,1,19,358,1,2,9,1,1990,10,8,7,8,1,8,7,3,"2013"
"361",1868,0,434,33.3889881,-2.05464783,5,10,329,250,2,9,2,1992,4,8,3,7,1,9,3,3,"2013"
"362",1870,0,434,33.52665201,-2.15822555,5,10,1597,400,2,5,2,1978,4,4,7,7,2,3,3,3,"2013"
"363",1877,200,564,36.28072073,-7.35272973,7,4,996,270,2,9,2,1984,10,8,2,7,2,7,7,3,"2011"
"364",1892,0,434,38.71875665,-5.25660481,6,21,815,350,2,9,1,1983,10,8,3,5,3,8,7,3,"2011"
"365",1898,0,220,39.01087888,-7.61266055,7,15,96,1,2,9,2,1976,4,8,3,7,2,9,2,3,"2011"
"366",1904,600,1233,34.09859898,-1.12997691,5,10,1946,432,1,6,1,1985,15,8,2,7,2,3,3,3,"2012"
"367",1906,0,228,37.68239351,-3.64586445,6,7,636,140,2,9,1,1982,4,8,3,7,3,7,7,3,"2013"
"368",1907,0,571,34.08378112,-1.76731824,5,10,55,320,1,9,1,1977,4,8,7,5,3,4,3,3,"2012"
"369",1910,0,2108,35.46224778,-3.71260412,1,9,1100,1,2,9,2,2012,15,8,3,7,2,4,3,3,"2013"
"370",1912,0,2,39.17862778,-6.93391449,9,2,1378,250,2,13,1,2000,16,12,3,5,2,4,5,3,"2013"
"371",1920,0,434,38.34915893,-4.8969612,6,21,2066,1,2,9,2,1972,4,8,3,7,2,9,2,3,"2011"
"372",1921,50,1595,35.61807919,-7.69203933,7,4,791,1,2,9,2,2000,4,8,6,7,1,9,2,3,"2011"
"373",1924,0,35,36.97811554,-3.36648749,6,1,652,130,2,9,2,1999,4,8,7,7,3,7,2,3,"2013"
"374",1925,0,434,37.33854487,-3.2875632,6,7,2019,1,2,11,2,1972,4,10,3,7,3,9,7,3,"2013"
"375",1927,2000,349,35.83810154,-10.56281007,7,17,897,250,2,13,1,1993,9,12,1,7,3,8,5,3,"2013"
"376",1936,0,434,36.81930523,-9.04741361,7,12,377,300,2,3,2,1994,16,8,3,7,3,8,5,3,"2011"
"377",1937,0,1338,31.58712387,-7.89457777,3,16,1874,500,2,9,2,1982,4,8,3,7,1,7,2,3,"2013"
"378",1946,0,1233,34.03113886,-1.15458743,5,10,1266,120,2,6,1,1985,15,8,7,7,2,3,3,3,"2012"
"379",1953,0,1398,36.48338878,-3.13803009,1,1,1332,1,2,9,2,2010,4,8,4,7,3,9,2,3,"2013"
"380",1956,0,434,33.03387717,-2.01750617,5,14,1442,1500,2,3,2,2000,10,8,3,7,1,8,7,3,"2011"
"381",1962,0,1824,31.22676076,-6.33942121,3,16,1388,150,1,8,2,1975,4,6,3,7,3,9,2,3,"2011"
"382",1964,0,1598,38.21904153,-6.91284284,9,12,1611,300,2,9,2,1979,10,8,3,5,4,8,7,3,"2011"
"383",1973,0,434,35.23489414,-9.78575736,2,17,2078,0,2,9,2,1974,10,8,3,7,1,4,2,3,"2013"
"384",1982,0,571,37.8232213,-4.35702706,6,7,1012,100,2,10,2,1975,4,8,3,7,3,9,3,3,"2013"
"385",1983,0,434,35.75172046,-4.05228073,1,9,990,280,2,9,2,2002,10,8,3,6,2,8,7,3,"2013"
"386",1985,300,228,37.67140342,-3.61824151,6,7,1491,170,2,11,1,1972,4,10,2,7,3,7,7,3,"2013"
"387",1990,0,1598,33.0453435,-2.05345061,5,14,1536,1,2,9,2,1982,10,8,3,7,3,3,2,3,"2011"
"388",1995,0,434,31.351392,-7.69558599,3,16,146,1,1,9,1,1984,7,8,3,8,2,7,2,3,"2011"
"389",1996,0,1824,35.07063196,-5.85385655,1,19,174,250,2,3,1,1995,9,8,3,7,2,8,5,3,"2013"
"390",2014,20,434,37.57465414,-5.43263771,6,21,828,1,2,9,1,2008,7,8,6,5,3,4,3,3,"2011"
"391",2023,0,571,35.15731649,-10.78664643,8,17,641,60,2,9,2,2002,4,8,7,7,1,9,2,3,"2013"
"392",2024,0,35,36.95519218,-3.35177228,6,1,652,140,2,9,2,1998,4,8,7,7,3,7,2,3,"2013"
"393",2025,250,571,30.10963901,-4.51041385,4,6,1439,540,2,10,2,1975,4,10,2,7,1,7,3,3,"2013"
"394",2030,0,1598,36.8959589,-7.80447888,7,12,1274,200,2,12,2,1973,4,8,3,7,3,7,2,3,"2011"
"395",2033,0,1824,34.49582427,-4.67498377,1,19,549,245,2,9,2,1987,10,8,3,7,3,8,7,3,"2013"
"396",2035,0,434,36.13354599,-10.2834875,7,17,1198,250,2,13,2,1996,10,12,4,7,2,8,7,3,"2013"
"397",2042,1000,434,30.01050093,-4.81861981,4,6,1830,570,2,10,2,1999,4,10,1,7,2,7,2,3,"2013"
"398",2044,1000,434,35.29156868,-10.84065975,8,17,971,350,2,9,2,1984,4,8,1,7,1,7,2,3,"2013"
"399",2046,0,434,37.53133224,-3.27757509,6,7,1076,1,1,9,2,1972,4,8,3,7,2,9,7,3,"2013"
"400",2065,0,1398,34.81850095,-4.75566441,1,19,713,1,2,9,2,1990,9,8,7,7,3,8,5,3,"2013"
"401",2066,0,1598,37.20873047,-6.95646453,9,12,221,150,2,9,2,1969,4,8,3,7,3,7,2,3,"2011"
"402",2068,0,434,38.88182075,-7.73496929,7,15,615,1,2,9,2,1994,1,8,3,7,2,8,5,3,"2011"
"403",2069,0,434,35.73869171,-7.9586809,7,4,991,213,2,9,2,1976,4,8,3,7,1,9,2,3,"2011"
"404",2072,0,2001,38.84595569,-4.94417602,6,21,262,170,2,9,2,1994,1,8,3,5,1,8,5,3,"2011"
"405",2074,0,944,39.27314814,-10.89655612,8,13,1309,1,2,9,1,1997,4,8,6,7,3,9,3,3,"2013"
"406",2086,0,1398,34.92161184,-4.72764596,1,19,1191,1,2,9,2,1990,10,8,7,8,1,8,7,3,"2013"
"407",2090,0,571,35.16358656,-11.13662166,8,17,1341,260,1,9,2,2004,14,4,7,7,1,4,5,3,"2013"
"408",2096,500,434,36.68294171,-8.26601211,7,12,1231,1,2,3,2,1993,10,8,2,8,1,8,7,3,"2011"
"409",2112,0,83,39.14490498,-7.2968452,7,15,975,240,2,9,1,2006,16,8,3,7,2,8,5,3,"2011"
"410",2114,0,1598,37.42762879,-5.93082396,9,12,605,1,2,9,2,1970,4,8,3,7,3,7,2,3,"2011"
"411",2117,0,434,32.36197953,-8.29483991,3,16,721,350,2,9,1,2003,16,8,3,5,2,4,5,3,"2011"
"412",2120,0,434,37.35724364,-3.31983613,6,7,1160,1,1,9,1,1963,4,8,7,7,3,9,7,3,"2013"
"413",2121,0,944,38.93215034,-10.55604707,8,13,169,1,2,9,2,1977,4,8,3,7,1,9,2,3,"2013"
"414",2133,0,288,34.00309283,-9.33561602,2,4,716,0,2,12,1,2003,4,11,3,8,1,9,2,3,"2011"
"415",2138,59,2,39.11910873,-6.89891866,9,2,1787,150,2,13,1,2000,15,12,6,6,3,4,2,3,"2013"
"416",2144,100,1701,34.36095165,-4.63468499,1,19,1183,212,2,12,2,2009,15,11,6,7,3,4,3,3,"2013"
"417",2149,1500,434,35.67220068,-10.19977014,2,17,268,650,2,9,2,1993,10,8,1,7,1,8,7,3,"2013"
"418",2156,20,434,38.95174045,-5.48237203,6,21,1507,400,2,9,1,1984,15,8,6,7,2,4,3,3,"2011"
"419",2169,0,1331,33.85800684,-1.97539654,5,10,94,30,1,5,1,2008,15,4,7,7,1,6,2,3,"2012"
"420",2188,20,2011,38.35622484,-6.37701849,9,15,1366,30,2,12,2,2003,7,11,6,7,2,7,2,3,"2011"
"421",2193,0,434,33.61212013,-2.15838958,5,10,123,500,2,13,1,1998,1,12,7,4,3,8,5,3,"2013"
"422",2197,200,434,30.52376957,-7.12726489,4,16,478,1,2,9,1,2007,16,8,4,7,2,8,5,3,"2011"
"423",2204,0,401,37.58868821,-3.25681306,6,7,997,1,2,1,2,1979,4,1,2,7,3,9,2,3,"2013"
"424",2205,0,402,35.02147101,-9.27485347,7,4,628,502,2,12,2,2009,16,11,4,7,1,4,5,3,"2011"
"425",2209,0,960,34.98814425,-8.66564676,7,4,1384,0,2,9,1,2000,10,8,3,7,2,8,7,3,"2011"
"426",2215,0,434,37.58098219,-6.33756155,9,12,280,1,2,9,2,1994,15,8,3,5,1,4,2,3,"2011"
"427",2217,0,571,34.82574735,-10.54503317,2,17,1586,60,2,9,2,2012,4,8,7,7,1,9,2,3,"2013"
"428",2218,0,571,38.08219614,-4.49090961,6,7,23,120,2,10,2,1961,4,8,3,7,2,9,3,3,"2013"
"429",2220,0,434,39.12269532,-7.53772085,7,15,96,454,2,9,2,2010,1,8,3,7,3,8,5,3,"2011"
"430",2223,0,232,34.21347816,-4.40986147,1,19,1404,345,2,9,2,2004,9,8,3,7,2,8,5,3,"2013"
"431",2224,0,1398,34.99189304,-4.97511584,1,19,1912,1,2,9,2,1970,8,8,7,8,1,4,2,3,"2013"
"432",2228,0,401,37.5963031,-3.24354755,6,7,589,1,2,1,2,1980,4,1,2,7,3,9,2,3,"2013"
"433",2238,0,2105,38.13069884,-6.76214329,9,12,1611,250,2,9,2,2000,10,8,3,5,1,8,7,3,"2011"
"434",2239,500,434,34.52562302,-8.96149685,7,4,896,75,2,12,2,1978,4,11,2,7,1,7,2,3,"2011"
"435",2253,0,1398,34.77534631,-5.03837004,1,19,1788,1,2,9,2,1980,10,8,7,8,1,8,7,3,"2013"
"436",2259,0,1307,38.97733184,-5.42367149,6,21,1772,60,1,6,1,2000,10,9,3,5,3,8,7,3,"2011"
"437",2261,0,102,36.39100926,-8.15287079,7,12,301,100,2,3,2,2011,15,7,7,8,5,5,2,3,"2011"
"438",2270,0,291,37.00498837,-3.27819541,6,1,701,123,2,9,2,1987,4,8,7,7,3,9,2,3,"2013"
"439",2283,0,41,38.85631547,-6.55882688,9,15,2082,18,2,9,1,2008,10,8,3,7,2,8,7,3,"2011"
"440",2288,0,571,38.49922826,-10.01965388,8,8,623,250,2,9,2,1992,9,8,7,7,1,8,5,3,"2013"
"441",2290,0,434,37.51284876,-6.2674835,9,12,280,1,2,9,2,1984,10,8,3,1,1,8,7,3,"2011"
"442",2295,0,571,34.08853735,-1.77656218,5,10,55,320,1,9,2,1977,4,8,7,5,3,4,3,3,"2012"
"443",2300,0,1398,35.10847457,-4.67796277,1,19,1615,1,2,9,2,1960,8,8,7,8,1,4,2,3,"2013"
"444",2301,0,434,37.35486229,-3.2451682,6,7,2018,1,1,9,2,1972,4,8,3,7,3,9,7,3,"2013"
"445",2304,0,1338,31.51241724,-8.01888485,4,16,1110,650,2,9,2,1983,4,8,3,7,1,7,2,3,"2013"
"446",2319,0,752,36.33747892,-2.86527359,1,1,592,350,2,9,2,2005,4,8,4,7,3,7,2,3,"2013"
"447",2325,0,505,39.00057539,-10.00890108,8,8,1152,1580,2,9,1,1986,10,8,3,5,2,8,7,3,"2013"
"448",2327,0,434,36.80732622,-3.49950427,6,1,1595,300,2,9,2,1978,4,8,7,7,3,9,2,3,"2013"
"449",2330,200,434,34.99956629,-9.09779254,7,4,357,50,2,9,1,2001,4,8,2,7,2,9,3,3,"2011"
